"stop_id","name","latitude","longitude","wheelchairBoarding","address"
694,"Bagni Terme di S.Orsola",46.113764,11.307889,0,"Bagni Terme di S.Orsola"
697,"Fontanari-Maso Marcheli",46.119434,11.313238,0,"Fontanari-Maso Marcheli"
1114,"Mattarello",46.005283,11.126502,0,"Mattarello Fratte"
698,"Fontanari",46.121169,11.316456,0,"Località Fontanari"
699,"Palù Del F.-Redebus",46.130238,11.340914,0,"Palù Del F.-Redebus"
701,"Palù Del F.-Hotel Lagorai",46.129512,11.348876,0,"Palù Del F.-Hotel Lagorai"
703,"S.Orsola",46.107831,11.302005,0,"S.Orsola"
708,"Moena-Hotel Campagnola",46.374003,11.665009,0,"Moena-Hotel Campagnola"
709,"Alpe Lusia",46.367804,11.686058,0,"Alpe Lusia"
711,"Fango-Alb. Negritella",46.374785,11.751966,0,"Fango-Alb. Negritella"
713,"Passo S.Pellegrino-Ht.Arnika",46.378138,11.789632,0,"Passo S.Pellegrino-Ht.Arnika"
714,"P.So S.Pellegrino-Chiesetta",46.378321,11.793369,0,"P.So S.Pellegrino-Chiesetta"
716,"P.So S.Pellegrino-B. V.Freda",46.378808,11.813507,0,"P.So S.Pellegrino-B. V.Freda"
717,"Zingari",46.376208,11.820593,0,"SP346"
718,"Falcade Alto",46.355341,11.858411,0,"Via Silvio Pellegrini"
719,"Falcade-Chiesa",46.354314,11.861698,0,"Via Giuseppe Garibaldi"
721,"Falcade",46.358372,11.872868,0,"Falcade"
731,"Vezzano-Bivio Val di Cavedine",46.071568,10.994704,0,"Vezzano-Bivio Val di Cavedine"
737,"Castel Toblino",46.056347,10.965437,0,"Castel Toblino"
741,"Comano Terme",46.041193,10.88191,0,"Comano Terme"
743,"Ponte Arche-Bel Sit",46.036219,10.864709,0,"Ponte Arche-Bel Sit"
744,"Ponte Ragoli-Sp34 Dir. Ragoli",46.050484,10.785337,0,"Ponte Ragoli-Sp34 Dir. Ragoli"
745,"Saone",46.042568,10.767069,0,"Saone"
749,"Ragoli-Pez",46.051079,10.781306,0,"Ragoli-Pez"
750,"Ragoli",46.050974,10.776386,0,"Ragoli"
1156,"Caneve",45.916735,10.892204,0,"Caneve"
752,"Preore-Loc.Signor",46.044621,10.752413,0,"Preore-Loc.Signor"
755,"Bolbeno-Bivio",46.03397,10.735274,0,"Bolbeno-Bivio"
756,"Tione-Bar Arnò",46.034864,10.732481,0,"Via Fabbrica"
758,"Tione-Via Circonvallaz.",46.040222,10.727473,0,"Tione-Via Circonvallaz."
1073,"Fonzaso",46.01666,11.802563,0,"Fonzaso"
759,"Verdesina Bivio",46.056997,10.716268,0,"Verdesina Bivio"
760,"Villa Rendena",46.062476,10.712201,0,"Villa Rendena"
761,"Iavrè",46.068036,10.711738,0,"Iavrè"
763,"Darè",46.075923,10.717568,0,"Darè"
764,"Vigo Rendena",46.078733,10.718957,0,"Vigo Rendena"
767,"Pelugo-Artigianato",46.087762,10.725076,0,"Pelugo-Artigianato"
770,"Mortaso",46.106646,10.73986,0,"Mortaso"
771,"Spiazzo Rend.-Concess.Cozzio",46.110256,10.747428,0,"Spiazzo Rend.-Concess.Cozzio"
774,"Caderzone",46.128901,10.756508,0,"Caderzone"
825,"Darè",46.075878,10.717528,0,"Darè"
726,"Terlago Bivio",46.091545,11.055126,0,"Terlago Bivio"
779,"Pinzolo-Funivie",46.163441,10.765458,0,"Pinzolo-Funivie"
780,"Carisolo",46.16932,10.764149,0,"Carisolo"
782,"S.Antonio di M.-Camping Faè",46.185864,10.779174,0,"S.Antonio di M.-Camping Faè"
783,"S.Antonio di M.-Biv.V.Nambr.",46.188184,10.777525,0,"S.Antonio di M.-Biv.V.Nambr."
785,"S.Antonio di Mavignola",46.191315,10.789134,0,"S.Antonio di Mavignola"
786,"S.Antonio di M.-Rio Fornas",46.193908,10.795957,0,"S.Antonio di M.-Rio Fornas"
789,"S.Antonio di M.-Mumble Fratè",46.200599,10.804013,0,"S.Antonio di M.-Mumble Fratè"
790,"Madonna di C.-Loc.Fontanella",46.208856,10.820246,0,"Madonna di C.-Loc.Fontanella"
792,"Madonna di C.-Hotel Betulla",46.220872,10.822457,0,"Madonna di C.-Hotel Betulla"
796,"M.Campiglio Pradalago",46.234031,10.826079,0,"M.Campiglio Pradalago"
797,"Madonna di C.-Hotel Dahu",46.234409,10.823829,0,"Via Cima Tosa"
898,"Ciago",46.089243,11.004842,0,"Ciago"
800,"Funivia Grostè",46.236312,10.835363,0,"Funivia Grostè - Dir. Tione"
803,"Campo Carlomagno",46.243225,10.840253,0,"Via Pian dei Frari"
1051,"Valmesta",46.227085,11.80875,0,"Valmesta"
804,"Funivia Grostè",46.236409,10.835464,0,"Funivia Grostè"
805,"S.Massenza",46.065484,10.980462,0,"S.Massenza"
808,"S.Antonio di M.-Mumble Fratè",46.200492,10.803664,0,"S.Antonio di M.-Mumble Fratè"
809,"S.Antonio di Mavignola",46.191346,10.788902,0,"S.Antonio di Mavignola"
812,"S.Antonio di M.-Biv.V.Nambr.",46.188256,10.778149,0,"S.Antonio di M.-Biv.V.Nambr."
813,"S.Antonio di M.-Camping Faè",46.185659,10.778454,0,"S.Antonio di M.-Camping Faè"
814,"Carisolo",46.169099,10.763891,0,"Via Campiglio"
815,"Pinzolo-Funivie",46.163723,10.765273,0,"Pinzolo-Funivie"
983,"Tomaselli",46.068812,11.528258,0,"Tomaselli"
817,"Strembo-Bivio Bocenago",46.118149,10.752738,0,"Strembo-Bivio Bocenago"
818,"Spiazzo Rend.-Conc.Cozzio",46.110693,10.747687,0,"Spiazzo Rend.-Conc.Cozzio"
819,"Mortaso",46.106524,10.739585,0,"Mortaso"
820,"Spiazzo Rendena",46.102588,10.736821,0,"Spiazzo Rendena"
822,"Pelugo-Artigianato",46.08802,10.725278,0,"Pelugo-Artigianato"
823,"Vigo Rendena-Biv.Val S.Val.",46.082368,10.722321,0,"Vigo Rendena-Biv.Val S.Val."
826,"Iavrè",46.068841,10.711465,0,"Iavrè"
827,"Verdesina Bivio",46.056766,10.716638,0,"Verdesina Bivio"
830,"Terlago",46.097757,11.04474,0,"Terlago"
831,"Covelo Bivio",46.098388,11.022717,0,"Covelo Bivio"
834,"Maso Ariol",46.106105,11.026542,0,"Maso Ariol"
835,"Monte Terlago-Bivio",46.108224,11.03594,0,"Monte Terlago-Bivio"
837,"Monte Terlago Vallene",46.108947,11.042851,0,"Monte Terlago Vallene"
838,"Monte Terlago-H. 2 Laghi",46.112079,11.046119,0,"Monte Terlago-H. 2 Laghi"
850,"Bolbeno-Bivio",46.034112,10.735532,0,"Bolbeno-Bivio"
852,"Zuclo Morace Antichità R",46.041911,10.753684,0,"Zuclo Morace Antichità R"
854,"Ragoli",46.05089,10.776577,0,"Ragoli"
856,"Zuclo Morace Antichità",46.041984,10.753583,0,"Zuclo Morace Antichità"
857,"Saone",46.042536,10.766228,0,"Saone"
1112,"Trento-Man",46.036737,11.130338,0,"Trento-Man"
859,"Ponte Arche-Bel Sit",46.036139,10.864628,0,"Ponte Arche-Bel Sit"
916,"Agnedo",46.052516,11.528682,0,"Agnedo"
1062,"Imer",46.150662,11.794431,0,"Imer"
844,"Sardagna",46.064848,11.09729,0,"Sardagna"
845,"Sardagna-Tornante Sp 85",46.071418,11.086984,0,"Sardagna-Tornante Sp 85"
861,"Comano Terme",46.041141,10.882865,0,"Comano Terme"
863,"Padergnone",46.061989,10.989465,0,"Padergnone"
865,"Vigolo Baselga-Ss45",46.080844,11.043572,0,"Vigolo Baselga-Ss45"
869,"Sarche-Cassa Rurale",46.046415,10.952067,0,"Sarche-Cassa Rurale"
870,"Sarche-Centro Comm.",46.046442,10.952107,0,"Sarche-Cassa Rurale"
885,"Bolbeno",46.032567,10.737551,0,"Bolbeno"
889,"Preore Bivio Montagne",46.046119,10.756556,0,"Preore Bivio Montagne"
891,"Montagne Larzana",46.058445,10.751304,0,"Montagne Larzana"
892,"Montagne Binio",46.065609,10.75514,0,"Montagne Binio"
894,"Zuclo",46.034087,10.747095,0,"Zuclo"
895,"Pinzolo",46.157196,10.7644,0,"Pinzolo"
1471,"Arco Moletta",45.931025,10.896185,0,"Arco Moletta"
899,"Margone Bivio",46.067428,10.973743,0,"Margone Bivio - Dir. Margone"
900,"Ranzo",46.06411,10.942541,0,"Ranzo"
903,"Ciago-Sp. 18 Civ.1",46.089161,11.008008,0,"Ciago-Sp. 18 Civ.1"
905,"Margone Bivio",46.06794,10.973813,0,"Margone Bivio"
906,"Lon-Rist. Fior di Roccia",46.084858,10.991606,0,"Lon-Rist. Fior di Roccia"
911,"Borgo Vals.-Valli",46.055483,11.469823,0,"Borgo Vals.-Valli"
913,"Castelnuovo",46.052197,11.49428,0,"Castelnuovo"
914,"Strigno-Stazione Fs",46.051474,11.514737,0,"Strada Statale 47 della Valsugana"
917,"Agnedo-Via Per Ospedaletto",46.048287,11.531302,0,"Agnedo-Via Per Ospedaletto"
919,"Ospedaletto",46.044851,11.550784,0,"Ospedaletto"
920,"Ospedaletto-Ss/F.S.",46.04159,11.54869,0,"Ospedaletto-Ss/F.S."
921,"Ospedaletto Loc. Barricata",46.036355,11.561032,0,"Ospedaletto Loc. Barricata"
923,"Tollo",46.028363,11.587738,0,"Tollo"
924,"Grigno",46.015036,11.635237,0,"Grigno"
925,"Grigno-Segheria",46.015219,11.636698,0,"Grigno-Segheria"
926,"Palù di Grigno",46.0073,11.654865,0,"Palù di Grigno"
927,"Serafini",46.004039,11.660404,0,"Serafini"
929,"Tezze-Via Masetto Vecchio 16",45.993791,11.670273,0,"Tezze-Via Masetto Vecchio 16"
930,"Tezze",45.991214,11.671734,0,"Tezze"
931,"Martincelli",45.977982,11.680805,0,"Martincelli"
933,"Ospedaletto",46.044687,11.550965,0,"Via Roma"
934,"Canezza-Bivio",46.076785,11.275863,0,"Canezza-Bivio"
935,"Canezza-Loc. Molini",46.076818,11.282744,0,"Canezza-Loc. Molini"
937,"Frassilongo-Maso Pizzi",46.08401,11.290375,0,"Frassilongo-Maso Pizzi"
938,"Frassilongo-Maso Molinari",46.084562,11.291109,0,"Frassilongo-Maso Molinari"
940,"Levico T.-Via Avancini",46.008713,11.308628,0,"Levico T.-Via Avancini"
941,"Barco",46.004584,11.335619,0,"Barco"
942,"Levico T.-Via Rovigo",46.009118,11.308644,0,"Levico T.-Via Rovigo"
944,"Regnana-Via Redebus 9",46.156251,11.308984,0,"Regnana-Via Redebus 9"
1118,"Besenello",45.942137,11.109389,0,"Besenello"
874,"Vaneze-Baita Montesel",46.045839,11.065184,0,"Vaneze-Baita Montesel"
875,"Vaneze-Ex Snack Bar",46.044388,11.060838,0,"Vaneze-Ex Snack Bar"
878,"Vason",46.039193,11.058396,0,"SP85"
879,"Vaneze-Baita Montesel",46.046329,11.065049,0,"Vaneze-Baita Montesel"
880,"Candriai",46.065443,11.083978,0,"Candriai"
945,"Regnana",46.154104,11.309902,0,"Regnana"
946,"Borgo Vals.-Sp.40",46.051473,11.456467,0,"Borgo Vals.-Sp.40"
949,"Olle",46.040808,11.464163,0,"Olle"
951,"Costasavina",46.05811,11.213982,0,"Costasavina"
952,"Fornaci di Roncogno",46.064069,11.224112,0,"Fornaci di Roncogno"
955,"Maso Colpi Bivio",45.995463,11.319324,0,"Maso Colpi Bivio"
956,"S.Giuliana-Civ.41",45.99309,11.311893,0,"S.Giuliana-Civ.41"
957,"S.Giuliana",45.991575,11.315123,0,"S.Giuliana"
961,"Ponte Fersina",46.069816,11.223412,0,"Ponte Fersina"
963,"Masetti-Strada Provinciale",46.052647,11.249267,0,"Via del Cesuret"
965,"Levico T.-Alb.Miralago",46.014468,11.294593,0,"Levico T.-Alb.Miralago"
967,"Levico Terme-Sp.228",46.016487,11.330915,0,"Levico Terme-Sp.228"
968,"Campiello di Levico",46.019576,11.356679,0,"Campiello di Levico"
969,"Novaledo",46.022213,11.366074,0,"Novaledo"
971,"Novaledo-Loc.Campregher",46.02934,11.382792,0,"Novaledo-Loc.Campregher"
973,"Marter-Autoespresso",46.034103,11.394317,0,"Marter-Autoespresso"
974,"Roncegno-Via Ciocca",46.044667,11.406879,0,"Roncegno-Via Ciocca"
976,"Roncegno-Centro Polisportivo",46.049008,11.421467,0,"Roncegno-Centro Polisportivo"
977,"Borgo Vals.-Staz. Fs",46.051441,11.454415,0,"Borgo Valsugana Centro"
979,"Scurelle-Via 15 Agosto",46.06296,11.514492,0,"Scurelle-Via 15 Agosto"
1256,"Kamauz-Maso Frunt",46.073003,11.301545,0,"Kamauz-Maso Frunt"
980,"Villa",46.057745,11.519774,0,"Villa"
984,"Tomaselli-Bivio Latini",46.071154,11.536719,0,"Tomaselli-Bivio Latini"
985,"Bieno-Via Bettega",46.07532,11.540816,0,"Bieno-Via Bettega"
986,"Bieno-Via Lusumina",46.08413,11.550569,0,"Bieno-Via Lusumina"
987,"Bieno",46.080268,11.553834,0,"Bieno"
989,"Pradellano",46.079566,11.577673,0,"Pradellano"
990,"Pradellano-Al Lago",46.076086,11.588456,0,"Pradellano-Al Lago"
991,"Pieve Tesino-Passo Forcella",46.070956,11.592248,0,"Pieve Tesino-Passo Forcella"
993,"Cinte Tesino Bivio",46.066533,11.607625,0,"Cinte Tesino Bivio"
994,"Cinte Tesino-Stab.Bailo",46.063234,11.609771,0,"Cinte Tesino-Stab.Bailo"
996,"Cinte Tesino",46.057645,11.613706,0,"Cinte Tesino"
999,"Castello T.-Loc. Molini",46.070757,11.622036,0,"Castello T.-Loc. Molini"
1000,"Castello T.-Ip",46.068606,11.625943,0,"Castello T.-Ip"
1058,"Sorive",46.160368,11.819909,0,"Sorive"
1063,"Masi di Imer",46.145284,11.785768,0,"Masi di Imer"
1087,"Imer",46.150561,11.794517,0,"Imer"
1235,"Barbine",46.157837,11.754333,0,"Barbine"
1465,"Dro-Al Lago",45.982597,10.925059,0,"Dro-Al Lago"
1003,"Pergine V.-Bivio Susà",46.056775,11.236747,0,"Pergine V.-Bivio Susà"
1005,"S.Cristoforo Al Lago",46.038778,11.233503,0,"Viale Europa"
1006,"Valcanover",46.026716,11.229254,0,"Valcanover"
1007,"Valcanover-Pizz.Happy Days",46.016696,11.233983,0,"Valcanover-Pizz.Happy Days"
1009,"Calceranica Al Lago",46.003913,11.243293,0,"Calceranica Al Lago"
1010,"Caldonazzo-Via Marconi",45.994597,11.25698,0,"Caldonazzo-Via Marconi"
1012,"Caldonazzo-Via Roma",45.994526,11.270753,0,"Caldonazzo-Via Roma"
1013,"Caldonazzo-Sp. Civ.85/B",45.998136,11.279595,0,"Caldonazzo-Sp. Civ.85/B"
1015,"Levico T.-Rist.Brenta",46.006543,11.291893,0,"Levico T.-Rist.Brenta"
1016,"Caldonazzo",45.99361,11.260696,0,"Caldonazzo"
1017,"Caldonazzo-V.Marconi",45.995308,11.256569,0,"Caldonazzo-V.Marconi"
1019,"Valcanover",46.02739,11.229319,0,"Valcanover"
960,"Svaldi",46.170079,11.301642,0,"Svaldi"
1020,"S.Cristoforo Al Lago",46.038968,11.233977,0,"Viale Europa"
1022,"S.Cristoforo-Bivio Darsena",46.039889,11.23981,0,"S.Cristoforo-Bivio Darsena"
1023,"Ischia-Alle Terrazze",46.012667,11.26172,0,"Ischia-Alle Terrazze"
1024,"Brenta Bivio",46.004684,11.274362,0,"Brenta Bivio"
1025,"Brenta Bivio",46.004646,11.274916,0,"Brenta Bivio"
1026,"Ischia-Alle Terrazze",46.014088,11.260421,0,"Ischia-Alle Terrazze"
1029,"Roveda Bivio",46.086443,11.29381,0,"Roveda Bivio"
1030,"Frassilongo",46.089502,11.297433,0,"Frassilongo"
1032,"Frassilongo-Maso Puech",46.094064,11.304207,0,"Frassilongo-Maso Puech"
1033,"Fierozzo-Loc. Gaigheri",46.096613,11.311683,0,"Fierozzo-Loc. Gaigheri"
1034,"S.Francesco",46.100363,11.310541,0,"S.Francesco"
1035,"S.Felice Fierozzo",46.111159,11.318516,0,"S.Felice Fierozzo"
1040,"Casalino",46.073686,11.230356,0,"Casalino"
1041,"Vigalzano",46.076931,11.228473,0,"Vigalzano"
1043,"Canzolino-Via Pianezze",46.081871,11.222569,0,"Canzolino-Via Pianezze"
1044,"Canzolino-Scuole",46.083822,11.219086,0,"Canzolino-Scuole"
1154,"Arco-Autostaz.",45.916113,10.883001,0,"Arco-Autostaz."
1048,"San Martino di Castrozza",46.262152,11.804287,0,"San Martino di Castrozza"
1049,"S.Martino di C.-H.Cristallo",46.258679,11.802423,0,"S.Martino di C.-H.Cristallo"
1052,"Siror-Birr.Val Serena",46.189864,11.825319,0,"Siror-Birr.Val Serena"
1053,"Siror",46.187088,11.83058,0,"Siror"
1054,"Tressane",46.179307,11.832565,0,"Tressane"
1056,"Fiera di Primiero",46.174311,11.828603,0,"Fiera di Primiero"
1060,"Mezzano",46.154591,11.805976,0,"Mezzano"
1066,"Port",46.092965,11.761661,0,"Port"
1070,"Fontane di Lamon",46.036416,11.761574,0,"Lamon"
1072,"Fonzaso-Pedesalto",46.021116,11.781461,0,"Fonzaso-Pedesalto"
1074,"Arten",46.008258,11.831188,0,"Arten"
1076,"Feltre-Gel. La Zuecca",46.019048,11.893374,0,"Feltre-Gel. La Zuecca"
1080,"Feltre-Staz. Fs",46.012491,11.910304,0,"Feltre Fs"
1120,"Calliano",45.934198,11.095733,0,"Via Brennero"
1083,"Ponte Oltra",46.060441,11.762556,0,"Ponte Oltra"
1088,"Mezzano",46.15445,11.806214,0,"Mezzano"
1089,"Mezzano-Alb.Salgetti",46.156398,11.815198,0,"Mezzano-Alb.Salgetti"
1090,"Siror",46.186854,11.830376,0,"Siror"
1244,"Daiano",46.300879,11.447872,0,"Daiano"
1092,"S.Martino di C.-H.Cristallo",46.258584,11.8026,0,"S.Martino di C.-H.Cristallo"
1093,"Canal San Bovo",46.154983,11.733015,0,"Canal San Bovo"
1095,"Pianazzi Bivio",46.162105,11.722759,0,"Pianazzi Bivio"
1096,"Ronco Fosse",46.15334,11.719645,0,"Ronco Fosse"
1097,"Ronco-Bivio Pugnai",46.149553,11.719951,0,"Ronco-Bivio Pugnai"
1099,"Ronco Chiesa",46.141561,11.714637,0,"Ronco Chiesa"
1102,"Caldonazzo-Staz. Fs",45.997136,11.264702,0,"Viale Stazione"
1104,"Grigno-Staz. Fs",46.015362,11.624995,0,"Grigno"
1105,"Tezze-Staz. Fs",45.991175,11.669382,0,"Strada Statale 47 della Valsugana"
1109,"Trento-Viale Verona",46.056531,11.128456,0,"Viale Verona"
1110,"Trento-S.Bartolameo",46.051661,11.129945,0,"Trento-S.Bartolameo"
1113,"Mattarello-Loc.Ronchi",46.017259,11.132495,0,"Localita' Ronchi"
1117,"Besenello-Ferm. Nord",45.945968,11.106163,0,"Besenello-Ferm. Nord"
1122,"Castelpietra",45.922315,11.091932,0,"Ss.12 Castel Pietra"
1123,"Volano",45.91792,11.06378,0,"Via Stazione"
1133,"Ravazzone di Mori",45.860092,10.991291,0,"Ravazzone"
1134,"Molina di Mori",45.85521,10.985631,0,"Molina di Mori"
1135,"Mori-Bar Centrale",45.851605,10.978781,0,"Mori (Bar Centrale)"
1138,"Loppio",45.855726,10.929794,0,"Loppio"
1139,"Passo S.Giovanni",45.874042,10.906461,0,"Passo S.Giovanni"
1141,"Torbole",45.871053,10.875512,0,"Via Giacomo Matteotti"
1143,"Riva V.Rovereto H.Brione",45.880111,10.856036,0,"Viale Rovereto"
1146,"Riva Del G.-Autostaz.",45.892289,10.844892,0,"Riva Del G.-Autostaz."
1147,"Riva D/Garda Rione Degasperi",45.895383,10.850061,0,"Riva D/Garda Rione Degasperi"
1149,"Riva Del G. S.Nazzaro",45.899783,10.85566,0,"Riva Del G. S.Nazzaro"
1150,"S.Tomaso-Direz. Arco",45.902286,10.860011,0,"S.Tomaso-Direz. Arco"
1466,"Dro Itea",45.962453,10.915978,0,"Dro Itea"
1152,"Arco Bivio Sp 36 Grazie",45.906486,10.866327,0,"Arco Bivio Sp 36 Grazie"
1153,"Arco Via S.Caterina",45.912254,10.875211,0,"Arco Via S.Caterina"
1155,"Arco Piazza Italia",45.919566,10.891333,0,"Arco Piazza Italia"
1158,"Bolognano",45.912063,10.901986,0,"Bolognano"
1159,"Bolognano Via Asilo",45.914058,10.902196,0,"Bolognano Via Asilo"
1161,"Massone",45.924014,10.898306,0,"Via Maffei"
1162,"S.Martino di Arco",45.92446,10.894775,0,"S.Martino di Arco"
1163,"Arco Svizzera",45.921461,10.891616,0,"Arco Svizzera"
1166,"S.Tomaso-Direz. Riva",45.902908,10.861114,0,"S.Tomaso-Direz. Riva"
1167,"Riva Del G. S.Nazzaro",45.899422,10.855184,0,"Riva Del G. S.Nazzaro"
1172,"Loppio",45.85549,10.930108,0,"Loppio"
1126,"Rovereto-Via Manzoni",45.892473,11.038426,0,"Rovereto-Via Manzoni"
1130,"Lizzanella-Bar Verona",45.872773,11.024339,0,"Ss.240 'Alla Staffa'"
1174,"Molina di Mori",45.855097,10.985453,0,"Molina di Mori"
1176,"Mori-Stazione F.S.",45.861821,11.000486,0,"Mori-Stazione F.S."
1177,"Lizzanella-Bar Verona",45.872694,11.024273,0,"Via del Garda"
1180,"Rovereto-Staz.F.S.",45.890243,11.03403,0,"Rovereto"
1182,"S.Ilario",45.908367,11.040784,0,"S.Ilario Sav"
1184,"Calliano",45.934013,11.096002,0,"Calliano"
1185,"Besenello",45.942592,11.108641,0,"Besenello"
1192,"Tonadico-Centr.Castelpietra",46.18463,11.845447,0,"Tonadico-Centr.Castelpietra"
1193,"Bivio Val Canali",46.189613,11.861092,0,"Bivio Val Canali"
1194,"Baita Del Vecio",46.185473,11.873973,0,"Baita Del Vecio"
1197,"Mis di Mezzo",46.205713,11.928996,0,"Mis di Mezzo"
1198,"Mis di Sotto",46.203515,11.930098,0,"Mis di Sotto"
1201,"Bellamonte",46.312911,11.662986,0,"Bellamonte"
1203,"Lago Forte Buso",46.306909,11.701286,0,"Lago Forte Buso"
1204,"Paneveggio",46.306445,11.738913,0,"Paneveggio"
1205,"Paneveggio Centro Forestale",46.309541,11.748096,0,"Paneveggio Centro Forestale"
1207,"Malga Rolle",46.295816,11.776544,0,"Malga Rolle"
1208,"Passo Rolle",46.296305,11.787139,0,"Passo Rolle - Alb.P.Sso Rolle"
1209,"P.Sso Rolle-Segg. Segantini",46.297693,11.78891,0,"P.Sso Rolle-Segg. Segantini"
1211,"S.Martino di C.-H. S.Martino",46.266379,11.802413,0,"S.Martino di C.-H. S.Martino"
1475,"Daiano-Via Arca I",46.300319,11.445211,0,"Daiano-Via Arca I"
1212,"S.Martino di C.-Im.Col Verde",46.264917,11.804217,0,"S.Martino di C.-Im.Col Verde"
1218,"Paneveggio",46.306569,11.738984,0,"Paneveggio"
1219,"P.Sso Rolle-Segg.Segantini",46.297923,11.789065,0,"P.Sso Rolle-Segg.Segantini"
1221,"Lausen",46.150388,11.734729,0,"Lausen"
1225,"Caoria-Ponte Valsorda",46.197164,11.678894,0,"Caoria-Ponte Valsorda"
1226,"Caoria",46.198012,11.675734,0,"Caoria"
1227,"Lausen",46.149479,11.73471,0,"Lausen"
1230,"Berni",46.156637,11.745893,0,"Berni"
1231,"Prade",46.157314,11.740539,0,"Prade"
1232,"Cicona",46.162906,11.744184,0,"Località Cicona"
1233,"Zortea",46.162717,11.750159,0,"Zortea"
1236,"P.Sso Gobbera-F.Mazuca",46.1503,11.75112,0,"P.Sso Gobbera-F.Mazuca"
1238,"Passo Gobbera",46.147632,11.757656,0,"Passo Gobbera"
1240,"Caoria-Ponte Valsorda",46.197181,11.678532,0,"Località Caseri"
1243,"Daiano-Parco Giochi",46.300106,11.450123,0,"Daiano-Parco Giochi"
1246,"Varena Centro-Alb. Alpino",46.303567,11.456161,0,"Varena Centro-Alb. Alpino"
1247,"Varena",46.305514,11.458118,0,"Varena"
1249,"Cirè-Ex Statale",46.077706,11.205959,0,"Cirè-Ex Statale"
1251,"Roveda-Maso Sroveri",46.069344,11.292393,0,"Roveda-Maso Sroveri"
1252,"Roveda",46.068023,11.300342,0,"Roveda Bivio Sulla SP135"
1190,"Trento-Via Rosmini",46.068218,11.118796,0,"Via Antonio Rosmini"
1253,"Roveda-Maso Tolleri",46.069281,11.299101,0,"Roveda-Maso Tolleri"
1255,"Roveda-Maso Kairo",46.071543,11.298769,0,"Roveda-Maso Kairo"
1257,"Kamauz",46.074718,11.302164,0,"Kamauz"
1259,"Borgo Vals.-Case Itea",46.058762,11.469263,0,"Borgo Vals.-Case Itea"
1260,"Telve",46.070437,11.477965,0,"Piazza Maggiore"
1261,"Telve-Panorama",46.070379,11.483099,0,"Telve-Panorama"
1264,"Telve-Salti",46.073963,11.480759,0,"Telve-Salti"
1265,"Ponte S.Giovanni",46.075054,11.47424,0,"Ponte S.Giovanni"
1266,"Telve di Sopra",46.072006,11.472214,0,"Telve di Sopra"
1267,"Campestrini",46.077688,11.456859,0,"Campestrini"
1269,"Torcegno",46.073038,11.45042,0,"Torcegno"
1270,"Ronchi Valsugana",46.072599,11.438554,0,"Ronchi Valsugana"
1272,"Stauda",46.063774,11.429672,0,"Stauda"
1273,"Montebello",46.061208,11.425914,0,"Montebello"
1274,"Maso Roneri",46.059241,11.420822,0,"Maso Roneri"
1275,"Rincheri",46.056603,11.416641,0,"Rincheri"
1457,"Ora-Auer",46.348173,11.297324,0,"Ora-Auer"
1458,"Maso Del Gobbo",46.033816,10.947743,0,"Maso Del Gobbo"
1459,"Pietramurata",46.017091,10.942043,0,"Pietramurata"
1460,"Isoletta",46.009174,10.935767,0,"Isoletta"
1461,"Marocche-Pescicoltura",46.002236,10.92666,0,"Marocche-Pescicoltura"
1464,"Centrale Fies",45.986449,10.926882,0,"Centrale Fies"
1470,"Ceniga Bivio Sud",45.946609,10.902954,0,"Ceniga Bivio Sud"
1474,"S.Martino di Arco",45.923731,10.893138,0,"S.Martino di Arco"
1476,"Daiano-Via Arca Civ.20",46.298112,11.444162,0,"Daiano-Via Arca Civ.20"
1478,"Masi-Az. Agricola",46.281916,11.496317,0,"Masi-Az. Agricola"
1479,"Lago di Tesero",46.281974,11.515006,0,"Lago di Tesero"
1480,"Lago-Mobilif. De Pal",46.283985,11.521973,0,"Lago-Mobilif. De Pal"
1482,"Daino",46.023309,10.943759,0,"Daino"
1483,"Baselga di Pinè-Monum.",46.130951,11.246447,0,"Baselga di Piné-Monum."
1485,"Miola-St. Ghiaccio",46.125424,11.253586,0,"Miola-St. Ghiaccio"
1487,"Faida",46.109689,11.251616,0,"Faida"
1492,"Canzolino",46.083701,11.221506,0,"Canzolino"
1494,"Canzolino-Bivio Buss",46.084555,11.230766,0,"Canzolino-Bivio Buss"
1495,"Riposo",46.084493,11.236938,0,"Riposo"
1496,"Montagnaga",46.098614,11.236071,0,"Montagnaga"
1497,"Valt",46.106817,11.236568,0,"Valt"
1499,"Ferrari",46.121678,11.239945,0,"Ferrari"
1503,"S.Agnese",46.106121,11.183918,0,"S.Agnese"
1507,"Campo Lomaso",46.024031,10.865607,0,"Campo Lomaso"
1508,"Campo Lomaso Ii",46.021898,10.866744,0,"Campo Lomaso Ii"
1510,"Dasindo",46.011734,10.860501,0,"Dasindo"
1511,"Stumiaga",46.007007,10.849006,0,"Stumiaga"
1513,"Fiave'",46.004318,10.842157,0,"Fiave'"
1514,"Fiavè-Bar Aurora",46.001174,10.840937,0,"Fiavè-Bar Aurora"
1515,"Torbiera",45.992446,10.838008,0,"Torbiera"
1516,"Fiavè Pineta",45.988124,10.833076,0,"Fiavè Pineta"
1518,"Lago di Tenno",45.93539,10.811879,0,"Lago di Tenno"
1520,"Ville Del Monte I",45.927399,10.825673,0,"Ville Del Monte I"
1521,"Tenno",45.921139,10.831297,0,"Tenno"
1523,"Cologna-Alb.Panorama",45.915367,10.847093,0,"Cologna-Alb.Panorama"
